toi,toipfx,pl_pnum,ra,dec,st_pmra,st_pmraerr1,st_pmdec,pl_orbper,pl_orbpererr1,pl_trandurh,pl_trandurherr1,pl_trandep,pl_trandeperr1,pl_rade,pl_radeerr1,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_dist,st_disterr1,st_teff,st_tefferr1,st_tefferr2,st_logg,st_loggerr1,st_rad,st_raderr1,st_logg_missing,st_teff_missing,tfopwg_disp_CP,tfopwg_disp_FA,tfopwg_disp_FP,tfopwg_disp_KP,tfopwg_disp_PC,rastr_01h34m22.42s,rastr_03h41m50.17s,rastr_10h06m26.93s,decstr_-30d27m14.82s
1066.01,1066,1,285.096517,-54.893341,3.99,0.054,-37.19,4.606184,0.000392,3.121643,0.078877,13793.03487,1031.5532,12.962219,0.582183,363.901,1183.0137325,11.9707,0.006,353.891,4.919,5670.0,-999.0,-999.0,4.3925,-999.0,1.07,0.06,0,0,False,False,False,True,False,False,False,False,False
1067.01,1067,1,288.672005,-59.57935,3.125,0.031,6.146,3.1316735,3.3e-06,2.4579197,0.0815638,14915.69437,307.91364,9.4995191,0.3442331,148.6544991,890.5622134,13.1686,0.006,263.609,1.659,4351.0,167.0,-167.0,4.438,-999.0,0.76701,0.06,0,0,False,False,False,True,False,False,False,False,False
1068.01,1068,1,284.399762,-49.138513,11.096,0.044,-5.764,3.180362,0.000247,2.111521,0.106258,21192.46332,682.47424,13.446487,0.600679,363.901,1183.0137325,13.2887,0.006,535.383,7.8145,5498.0,-999.0,-999.0,4.47934,-999.0,0.92,0.06,0,0,False,False,False,True,False,False,False,False,False
1069.01,1069,1,289.479212,-32.860124,-16.778,0.108,-31.803,2.9776446,8e-07,2.962,0.099,13022.0,123.052,14.4339,0.765765,758.324,1461.0,10.4293,0.006,197.996,3.038,5703.0,188.0,-188.0,4.25824,0.298282,1.22,0.06,0,0,False,False,False,True,False,False,False,False,False
107.01,107,1,313.783239,-34.135751,26.376,0.078,-44.947,3.9502008,2.6e-06,4.444,0.046,13914.0,95.9899,20.5357,0.899664,1009.38,1570.0,9.6433,0.006,211.211,2.4835,6153.0,-999.0,-999.0,4.18077,-999.0,1.71,0.07,0,0,False,False,False,True,False,False,False,False,False
1070.01,1070,1,289.478541,-32.861327,-1.574,0.051,-3.469,2.9776152,9.78e-05,3.25697,0.030226,43218.11168,416.72778,26.88423,0.196978,873.27,1386.5,15.7114,0.023,365.00800000000004,4.31375,5740.0,-999.0,-999.0,4.29219,-999.0,1.28,0.06,0,0,False,False,True,False,False,False,False,False,False
1071.01,1071,1,280.184169,-58.459388,-27.094,0.052,-30.897,3.5544026,2e-06,2.0550535,0.0377042,10164.87534,290.74887,13.200677,0.7620152,515.0014435,1214.987644,11.5803,0.006,290.198,2.937,5639.0,188.0,-188.0,4.37172,2.00387,1.11499,0.0591758,0,0,False,False,False,True,False,False,False,False,False
1072.01,1072,1,75.627307,-72.913998,1.679,0.043,32.797,12.8379689,0.0031236,9.8464123,0.1878411,10539.01928,361.00934,25.4886382,1.376776,374.129,1225.0,11.7106,0.006,703.878,10.696,5765.0,189.0,-189.0,4.34773,2.00358,2.4494,0.11699,0,0,False,False,True,False,False,False,False,False,False
1073.01,1073,1,287.484402,-49.664942,3.827,0.058,4.878,3.9228016,1.22e-05,1.8736007,0.0798146,31510.90049,1047.8658,13.3368705,0.4312808,91.167589,788.0973496,13.6699,0.006,300.67,3.806,4444.0,168.0,-168.0,4.438,-999.0,0.6983,0.06,0,0,True,False,False,False,False,False,False,False,False
1074.01,1074,1,310.761004,-72.010267,20.031,0.042,42.175,13.9428705,5.85e-05,3.7522756,0.6019145,1015.395543,87.93079,2.4233421,1.1757723,28.0927293,587.1759148,10.6339,0.006,107.356,0.408,5206.0,183.0,-183.0,4.63095,0.280579,0.741671,0.0479724,0,0,False,False,False,False,True,False,False,False,False
1075.01,1075,1,309.971209,-65.449699,-99.737,0.023,-59.95,0.6047392,5.6e-06,1.0403847,0.2214539,1027.683348,64.46101,1.8625587,1.4926332,528.0253155,1222.59731,11.1186,0.007,61.4592,0.09435,4046.0,170.0,-170.0,4.60963,0.230678,0.580337,0.0172756,0,0,True,False,False,False,False,False,False,False,False
1076.01,1076,1,294.633694,-55.330269,5.382,0.051,-38.112,2.5495611,7e-07,2.6173308,0.0193336,14921.40219,81.960434,12.9171288,0.6510275,757.1284067,1337.864515,11.2474,0.006,248.46,2.1455,5659.0,-999.0,-999.0,4.44653,-999.0,1.03997,0.0519397,0,0,False,False,False,True,False,False,False,False,False
1077.01,1077,1,173.810798,-88.096213,-22.788,0.032,9.977,1.6062693,1e-06,1.9561305,0.0446816,16725.30193,216.14401,12.6436029,0.3239791,844.2700581,1374.801814,13.461,0.006,463.683,3.3225,5192.0,182.0,-182.0,4.4617,2.00368,0.984326,0.06,0,0,False,False,False,False,True,False,False,False,False
1078.01,1078,1,306.928646,-56.462287,424.414,0.073,-1230.62,0.5182425,4.2e-06,0.8565249,0.0753501,831.8920424,40.76848,1.3485121,0.0900143,255.1405815,1019.329598,10.1165,0.007,20.373,0.0192,3325.0,102.0,-102.0,4.88693,0.098941,0.390989,0.0117402,0,0,True,False,False,False,False,False,False,False,False
1079.01,1079,1,283.119492,-55.387928,-1.479,0.049,-2.677,3.1644075,1.22e-05,2.0576293,0.2198119,5603.463547,592.0081,14.8814743,1.1265037,2206.155048,1747.949001,13.1284,0.006,1179.27,45.91,6519.0,194.0,-194.0,4.22068,-999.0,1.7234,0.06,0,0,False,False,False,False,True,False,False,False,False
108.01,108,1,316.96148,-26.09672,3.479,0.063,-10.313,3.0440541,4.3e-06,2.5984575,0.0611654,22236.01654,490.51093,12.1086799,0.2679916,315.9871326,1075.318454,13.163,0.01,421.855,8.339,5523.0,-999.0,-999.0,4.52192,-999.0,0.809868,0.06,0,0,False,False,False,True,False,False,False,False,False
1080.01,1080,1,276.368325,-52.214573,-270.293,0.107,-69.552,3.9652485,1.22e-05,1.0112593,0.5740471,3680.754444,458.06815,1.2305102,1.0583848,5.2829448,386.6684768,12.7067,0.007,25.559,0.0541,3296.0,64.0,-64.0,4.96636,0.407584,0.199988,0.0059812,0,0,False,False,False,False,True,False,False,False,False
1081.01,1081,1,282.140409,-40.11177,-5.214,1.083,-5.918,2.98278,0.000442,3.109528,0.110696,6136.231662,315.89865,11.467011,11.475316,363.901,1183.0137325,11.5247,0.006,354.05,4.31375,6027.0,192.0,-192.0,4.29978,2.0042,1.23975,1.23975,0,0,False,False,False,False,True,False,False,False,False
1082.01,1082,1,83.275809,-80.815478,-10.282,0.042,45.685,16.3469053,5.04e-05,3.5865698,0.2242998,2212.425725,107.20914,3.5059571,0.3785092,8.9995944,441.7489067,11.8835,0.006,100.248,0.25385,4310.0,173.0,-173.0,4.57345,0.230511,0.649613,0.0616131,0,0,False,False,False,False,True,False,False,False,False
1083.01,1083,1,296.822194,-87.32281,-82.691,0.045,-290.716,12.9802953,3.43e-05,2.5034417,0.8578907,2407.260867,199.78712,2.4241912,1.6760336,4.7341229,376.2093904,12.0936,0.007,68.9109,0.125,3614.0,64.0,-64.0,4.81257,0.359456,0.491323,0.0146852,0,0,False,False,False,False,True,False,False,False,False
1084.01,1084,1,268.890707,-61.7474,1.031,0.04,-17.577,1.3484961,6e-07,2.4074261,0.0218727,18463.76367,122.78925,15.8824638,0.8602182,2706.960623,1839.671304,12.2851,0.006,494.182,12.174,6346.0,-999.0,-999.0,4.38484,-999.0,1.14759,0.061613,0,0,False,False,False,True,False,False,False,False,False
1085.01,1085,1,77.605399,-59.535664,1.584,1.171,17.711,3.2541181,8e-07,4.341,0.018,13620.0,0.118046,14.9476,0.7174066,1436.45,1183.0137325,11.6577,0.006,444.066,4.31375,6102.0,193.0,-193.0,4.28649,2.00486,1.28,0.06,0,0,False,False,False,False,False,False,False,False,False
1086.01,1086,1,305.56982,-88.568495,16.867,0.035,-14.683,3.7178828,4.1e-06,5.5277827,0.1120406,4864.840513,79.77315,14.6986197,0.8573183,1925.142617,1689.411619,12.2303,0.006,736.397,11.06,5818.0,190.0,-190.0,4.33787,2.00353,2.0840001,0.106131,0,0,False,False,False,False,True,False,False,False,False
1087.01,1087,1,238.001011,-76.49349,-5.338,0.041,-9.267,9.30992,0.00209,3.464,0.232,2220.0,1.39456,14.2968,0.777875,215.208,1067.0,9.4142,0.006,416.25,5.019,6907.0,135.5,-135.5,3.63,0.09,3.09,0.14,0,0,False,False,True,False,False,False,False,False,False
1088.01,1088,1,272.311383,-76.300955,-23.549,0.047,-45.079,1.15395,0.00017,2.236,0.103,1550.0,1.67219,5.48364,0.324737,3534.3,2148.0,10.4613,0.006,240.901,1.98,6093.0,131.0,-131.0,4.2,0.08,1.4,0.07,0,0,False,True,False,False,False,False,False,False,False
1089.01,1089,1,228.84306,-52.885989,-10.161,0.125,-5.871,4.73703,0.00453,3.902,0.481,2410.0,1380.87,25.7144,10.2479,53821.0,4243.0,10.3918,0.01,778.127,35.06,11600.0,368.2,-368.2,4.13,0.07,2.48,0.13,0,0,False,False,True,False,False,False,False,False,False
109.01,109,1,313.215475,-25.687376,1.053,0.052,-9.881,2.76676,2.5e-06,2.6872178,0.0726354,14947.43878,290.84625,12.2867389,0.3063938,505.8840075,1209.574123,13.2366,0.007,513.011,9.1275,5346.0,-999.0,-999.0,4.48823,-999.0,0.984866,0.06,0,0,False,False,False,True,False,False,False,False,False
1090.01,1090,1,242.016315,-68.588832,5.989,0.034,2.514,2.19296,0.0003,4.586,0.079,4933.74,704.212,22.7769,8.69015,31883.5,3722.0,10.0196,0.006,566.502,11.2155,7009.8,184.2,-184.2,3.6,0.61,2.95,0.16,0,0,False,False,True,False,False,False,False,False,False
1091.01,1091,1,222.101134,-56.025931,-4.775,0.076,-15.261,1.725841,1.65e-05,3.674,0.322,2710.0,181.13,15.0024,3.57813,50469.2,4175.0,9.3529,0.006,321.671,3.7845,7348.0,133.8,-133.8,3.9,0.09,2.39,0.09,0,0,False,False,False,False,True,False,False,False,False
1092.01,1092,1,217.022882,-64.634285,-49.039,0.037,-21.072,1.1923,3e-05,3.119,0.024,3730.0,297.774,30.666,4.10377,40771.2,3958.0,9.0039,0.006,209.919,1.7045,6534.0,136.4,-136.4,3.95,0.09,2.04,0.09,0,0,False,False,True,False,False,False,False,False,False
1093.01,1093,1,215.805264,-63.045983,-3.135,0.134,-4.442,11.47606,0.00162,6.083,0.44,3050.0,1149.79,10.5468,0.7174066,363.901,1183.0137325,10.0067,0.168,1710.22,633.01,5800.55,-999.0,-999.0,4.33,-999.0,1.23434,0.06,1,1,False,False,True,False,False,False,False,False,False
1094.01,1094,1,230.498827,-53.819601,-2.718,0.102,-4.896,0.5971314,1.4e-06,0.468,0.109,910.0,12.7147,9.08382,0.96597,1596.43,1760.0,9.9806,0.007,426.003,9.675,7710.0,140.2,-140.2,3.98,0.08,2.28,0.09,0,0,False,False,False,False,False,False,False,False,False
1095.01,1095,1,133.968965,-75.926187,-4.136,0.04,11.358,1.4821386,1.4e-06,2.1867078,0.0338256,2102.65683,30.643518,13.7339261,0.5647548,18197.13545,2962.241804,10.4291,0.006,582.521,7.7425,7066.0,133.7,-133.7,3.78,0.09,2.6647301,0.10601,0,0,False,False,False,False,True,False,False,False,False
1096.01,1096,1,133.826684,-73.173308,-21.883,0.034,19.084,0.9209526,0.0001855,1.8602735,0.4647613,360.8801529,42.466145,5.7349089,4.2950416,32740.36294,3430.762244,10.11,0.006,490.288,5.048,6553.0,136.4,-136.4,3.65,0.09,2.8908899,0.125277,0,0,False,False,True,False,False,False,False,False,False
1097.01,1097,1,189.775859,-74.57402,-50.359,0.039,-6.874,9.188506,2.88e-05,2.492,0.153,460.0,0.427735,2.16591,0.121765,63.4589,786.0,8.7215,0.006,79.5561,0.14855,5876.0,124.0,-124.0,4.48,0.08,0.98,0.04,0,0,True,False,False,False,False,False,False,False,False
1097.02,1097,2,189.775859,-74.57402,-50.359,0.039,-6.874,13.9028391,0.0013871,2.1264429,0.4109736,647.2701039,70.93129,2.6136848,1.333298,77.4841883,756.6987586,8.7215,0.006,79.5561,0.14855,5876.0,124.0,-124.0,4.48,0.08,0.983215,0.0449925,0,0,True,False,False,False,False,False,False,False,False
1098.01,1098,1,192.589285,-88.121111,-18.776,0.039,-18.086,10.1826983,1.29e-05,2.8275109,0.2582998,667.4752458,45.255642,3.0538057,0.7958977,198.394783,957.1991659,8.7581,0.006,105.096,0.266,6153.0,194.0,-194.0,4.34814,0.271419,1.14582,0.0509699,0,0,True,False,False,False,False,False,False,False,False
1099.01,1099,1,328.718171,-77.338802,224.864,0.062,-186.625,6.441006,6e-06,1.812,0.505,914.0,46.8059,2.56374,0.19448,87.8902,853.0,7.3661,0.006,23.606,0.0179,4867.0,179.0,-179.0,4.438,-999.0,0.8,0.06,0,0,True,False,False,False,False,False,False,False,False
110.01,110,1,5.618525,-59.942589,-22.309,0.036,-4.893,3.1743504,1.7e-06,2.751086,0.0309315,15457.32476,155.05025,14.9172256,0.8283901,718.9096994,1320.651823,11.6714,0.006,342.14,2.912,5943.0,-999.0,-999.0,4.42524,-999.0,1.15706,0.0633669,0,0,False,False,False,True,False,False,False,False,False
1100.01,1100,1,9.126138,-83.567067,-0.23,0.054,1.169,20.0731588,8.61e-05,3.8449215,0.5039405,1152.964546,68.35146,4.0506906,1.0627592,69.3993155,736.1368293,10.5135,0.006,205.43,1.1895,6033.0,129.5,-129.5,4.37,0.08,1.14849,0.0522613,0,0,False,False,True,False,False,False,False,False,False
1101.01,1101,1,319.551469,-77.529113,16.363,0.037,-5.515,2.66903,1e-05,1.548,0.285,3110.0,1.55398,9.36823,0.500837,429.86,1268.0,10.5891,0.006,262.794,1.538,5803.5,120.9,-120.9,4.07,0.08,1.56,0.08,0,0,False,False,True,False,False,False,False,False,False
1102.01,1102,1,263.003209,-76.858265,-33.273,0.035,-100.013,6.63371,0.00059,2.122,0.26,1555.34,2.04117,2.75375,0.16093,22.9987,610.0,10.5652,0.006,58.0624,0.07515,4138.1,94.2,-94.2,4.54,0.12,0.63,0.03,0,0,False,False,True,False,False,False,False,False,False
1103.01,1103,1,310.086743,-63.789963,17.057,0.043,-25.094,2.94308,1e-05,4.073,0.128,4490.0,1332.09,45.3525,0.7174066,2533.34,1976.0,10.5598,0.007,320.212,3.4725,4437.0,124.0,-124.0,4.33,-999.0,3.13,0.06,1,0,False,False,False,False,True,False,False,False,False
1104.01,1104,1,279.721286,-85.709137,147.495,0.214,-42.057,341.2811281,0.0045871,6.303026,0.2728898,972.5797241,54.08448,4.7531892,0.3291192,121.1597998,846.173434,7.5622,0.006,70.0154,0.6784,6058.6,110.5,-110.5,4.2,0.08,1.39203,0.060098,0,0,False,False,True,False,False,False,False,False,False
1105.01,1105,1,146.053969,-89.471513,-18.368,0.067,8.978,10.8680523,3.8e-05,2.375,0.645,1553.0,109.838,2.90726,0.252816,20.7383,594.0,10.2809,0.006,79.5225,0.18475,4664.0,125.9,-125.9,4.55,0.09,0.76,0.06,0,0,False,False,False,False,True,False,False,False,False
1106.01,1106,1,253.110033,-79.135182,10.476,0.068,-8.299,11.1149,0.00295,2.26,0.45,900.0,3.59699,14.7645,0.7174066,21.9713,603.0,10.0717,0.006,523.425,12.2925,5042.0,122.0,-122.0,4.33,-999.0,4.94,0.06,1,0,False,False,False,False,True,False,False,False,False
1107.01,1107,1,155.607863,-82.218869,9.065,0.045,2.896,4.0782392,1.7e-06,4.8475616,0.0254922,6046.695969,29.462303,13.898174,0.6260191,1619.008123,1617.82673,10.0068,0.006,281.314,2.017,6501.0,138.9,-138.9,4.08,0.09,1.74836,0.0780452,0,0,True,False,False,False,False,False,False,False,False
1108.01,1108,1,274.221618,-68.197779,6.355,0.048,-13.85,7.14386,0.00054,1.467,0.223,11146.4,53.8514,22.1531,1.97652,363.901,1183.0137325,9.941,0.006,417.08,7.204,7860.0,220.0,-220.0,4.15,0.07,1.91,0.11,0,0,False,False,True,False,False,False,False,False,False
1109.01,1109,1,30.198486,-77.610376,58.003,0.047,-33.25,7.04083,3e-05,2.979,0.235,1580.0,458.747,8.46404,2.20234,852.336,1505.0,9.7906,0.006,102.238,0.2185,5317.0,65.7,-65.7,4.49,0.08,0.91,0.05,0,0,False,False,True,False,False,False,False,False,False
111.01,111,1,0.774487,-62.469317,2.894,0.024,4.911,2.1061569,2.6e-06,1.4688934,0.056278,12142.22385,514.4283,13.086872,2.512208,691.8428073,1308.041753,13.183,0.006,508.842,3.896,5380.0,-999.0,-999.0,4.4337,-999.0,0.940697,0.06,0,0,False,False,False,True,False,False,False,False,False
1110.01,1110,1,286.791829,-58.697242,3.879,0.068,-6.843,2.4545635,1e-06,2.321,0.262,4248.0,54.2672,11.1276,0.467151,2162.73,1899.0,9.6789,0.006,243.838,2.659,6610.0,128.4,-128.4,4.15,0.08,1.64,0.07,0,0,False,False,True,False,False,False,False,False,False
1111.01,1111,1,291.373783,-60.941042,15.517,0.051,-8.387,11.4756978,8.85e-05,0.808,0.521,8341.0,2131.75,14.1098,4.18181,11.4585,512.0,9.3871,0.006,312.461,4.28,7262.0,134.8,-134.8,4.0,0.08,2.13,0.08,0,0,False,False,True,False,False,False,False,False,False
1112.01,1112,1,163.628917,-87.269735,-5.215,0.043,-8.358,2.78186,0.0005,2.456,0.428,490.0,1.16068,4.92567,0.331864,1323.21,1680.0,9.5162,0.006,292.085,1.9425,6819.0,137.6,-137.6,3.92,0.09,2.21,0.09,0,0,False,False,True,False,False,False,False,False,False
1113.01,1113,1,328.710839,-77.337433,247.896,0.187,-157.626,6.4410082,6.6e-06,1.798,0.304,7076.0,288.828,4.59203,0.175872,8.2114,471.0,9.66865,0.007,23.8853,0.05215,3469.0,157.0,-157.0,4.71,0.01,0.53,0.02,0,0,False,False,True,False,False,False,False,False,False
1114.01,1114,1,302.147728,-71.552443,4.3,1.6,12.5,2.4887726,1.4e-06,2.632,0.07,4852.0,79.8358,10.5468,0.7174066,773.3029498,1344.953181,8.1129,0.006,174.475,4.31375,8048.0,-999.0,-999.0,4.438,-999.0,1.23434,0.06,0,0,False,False,False,False,False,False,False,False,False
1115.01,1115,1,283.301843,-54.910806,-3.758,0.074,-12.916,4.45199,0.00035,2.109,0.087,8483.38,2082.29,15.8858,7.89042,1013.74,1571.0,10.526,0.006,359.215,8.103,6708.3,119.7,-119.7,4.2,0.09,1.57,0.06,0,0,False,False,False,False,False,False,False,False,False
1116.01,1116,1,27.699972,-75.848774,10.497,0.049,-3.836,5.0100708,1.35e-05,2.0644756,0.184039,409.4812214,41.617928,2.3107394,0.1963706,210.6631712,971.6657708,9.5268,0.006,94.4178,0.24735,5551.0,187.0,-187.0,4.46214,0.371807,0.906282,0.048892,0,0,False,False,False,False,True,False,False,False,False
1117.01,1117,1,273.602061,-66.419974,-15.32,0.036,-38.643,2.2281625,1.51e-05,2.015,0.28,630.0,1.19719,2.56778,0.178594,702.927,1434.0,10.4055,0.006,167.598,0.913,5731.0,132.8,-132.8,4.43,0.08,1.02,0.05,0,0,False,False,False,False,True,False,False,False,False
1118.01,1118,1,277.432937,-44.625506,-0.54,1.063,-5.003,4.13812,0.00036,3.911,0.49,5560.0,2.56649,10.5468,0.7174066,613.964,1386.0,10.5084,0.006,365.00800000000004,4.31375,4898.4,88.7,-88.7,4.33,-999.0,1.23434,0.06,1,0,False,False,True,False,False,False,False,False,False
1119.01,1119,1,292.604815,-46.278074,19.136,0.06,-29.092,10.95663,0.00203,3.588,0.259,3830.0,1477.42,23.9726,8.82147,619.065,1389.0,10.5024,0.006,421.518,7.0305,6456.0,127.2,-127.2,3.92,0.09,2.07,0.1,0,0,False,False,False,False,False,False,False,False,False
112.01,112,1,55.933639,-65.19378,21.126,0.032,16.543,2.4997996,4e-07,2.865171,0.0097803,14621.20596,38.342907,13.8516093,0.7051293,907.8624196,1399.989438,11.6035,0.006,302.448,2.004,5650.0,-999.0,-999.0,4.28867,-999.0,1.13732,0.0577764,0,0,False,False,False,True,False,False,False,False,False
1120.01,1120,1,293.389272,-45.892667,11.184,0.09,3.978,1.66226,2.44e-05,3.321,0.084,6030.0,0.893586,13.3343,0.611171,7149.89,2561.0,10.4063,0.006,386.323,9.084,7301.0,141.5,-141.5,4.23,0.08,1.64,0.07,0,0,False,False,True,False,False,False,False,False,False
1121.01,1121,1,269.648642,-46.065523,2.307,0.079,-2.24,4.07611,0.002,2.062,0.503,1454.18,5.36746,10.5468,0.7174066,363.901,1183.0137325,11.0605,0.006,338.644,7.02,5800.55,-999.0,-999.0,4.33,-999.0,1.23434,0.06,1,1,False,False,True,False,False,False,False,False,False
1122.01,1122,1,281.369481,-52.262928,4.1,3.2,-24.9,3.6245513,1.18e-05,3.042,0.599,1299.0,70.8579,4.3503,0.7174066,919.571,1183.0137325,10.2934,0.007,249.826,4.31375,6317.0,-999.0,-999.0,4.33,-999.0,1.38,0.06,1,0,False,False,True,False,False,False,False,False,False
1123.01,1123,1,292.391505,-37.304009,-20.519,0.15,1.569,1.20928,2e-05,1.886,0.025,11883.8,825.818,15.1764,4.0994,363.901,1183.0137325,10.2398,0.006,161.932,2.2055,5159.8,156.3,-156.3,4.23,0.08,1.27,0.07,0,0,False,False,False,False,False,False,False,False,False
1124.01,1124,1,300.212928,-43.982529,57.283,0.136,-119.195,3.5187707,9.4e-06,2.408,0.36,5634.0,2587.51,14.0061,2.57585,2000.01,1863.0,7.2235,0.006,75.7145,0.60865,6690.0,119.9,-119.9,4.24,0.09,1.49,0.07,0,0,False,False,False,False,False,False,False,False,False
1125.01,1125,1,298.287708,-46.369991,11.24,0.091,6.895,0.7724825,6.8e-06,1.3744974,0.1910592,211.3168519,14.352041,4.1624907,0.5104,60276.50005,3996.287792,8.0465,0.006,237.593,4.3795,8271.0,143.9,-143.9,3.95,0.07,2.5027299,0.0856759,0,0,False,False,False,False,True,False,False,False,False
1126.01,1126,1,279.062469,-43.620606,6.138,0.083,10.755,1.6268695,4.6e-06,3.231,0.308,1502.0,48.6699,2.36498,0.148538,1946.23,1850.0,10.3579,0.006,97.8115,0.44215,5034.0,48.8,-48.8,4.64,0.08,0.73,0.04,0,0,False,False,True,False,False,False,False,False,False
1127.01,1127,1,292.195297,-36.00026,1.909,0.135,-0.117,2.32439,0.00021,4.453,0.059,2704.18,165.431,10.5468,0.7174066,68217.5,4502.0,7.3163,0.006,177.741,2.084,8268.5,268.2,-268.2,3.93,0.07,1.23434,0.06,0,0,False,False,True,False,False,False,False,False,False
1128.01,1128,1,289.761799,-43.074223,17.105,0.07,-55.58,13.5499,0.00564,1.795,0.72,1180.0,19.1341,6.24633,0.838277,31.6652,660.0,9.7298,0.006,222.529,3.137,6209.0,131.0,-131.0,4.09,0.08,1.63,0.08,0,0,False,False,True,False,False,False,False,False,False
1129.01,1129,1,284.157959,-29.398357,17.883,0.088,-14.764,4.43651,0.00101,3.365,0.269,1520.0,594.271,19.9664,6.34495,8233.41,2653.0,8.7823,0.007,247.414,2.905,7101.9,165.9,-165.9,3.91,0.1,2.32,0.15,0,0,False,False,True,False,False,False,False,False,False
113.01,113,1,332.714337,-30.749719,-0.71,0.052,-14.516,3.372877,0.000147,2.63426,0.043644,17163.60419,212.40587,14.201803,0.154789,615.165921,1270.187448,12.1893,0.006,448.637,7.508,6050.0,-999.0,-999.0,4.45061,-999.0,1.02,0.06,0,0,False,False,False,True,False,False,False,False,False
1130.01,1130,1,286.376004,-41.43764,12.538,0.088,-27.18,8.34998,1e-05,1.836,0.061,16680.0,15.1352,11.1424,1.06327,19.9348,588.0,10.1429,0.006,58.2609,0.16955,4236.0,122.3,-122.3,4.52,0.1,0.74,0.07,0,0,True,False,False,False,False,False,False,False,False
1130.02,1130,2,286.376004,-41.43764,12.538,0.088,-27.18,4.0686405,0.0002958,1.8373729,0.0777888,2650.095001,99.40586,3.7548333,0.5705166,84.108766,772.378302,10.1429,0.006,58.2609,0.16955,4236.0,122.3,-122.3,4.52,0.1,0.741921,0.0675678,0,0,True,False,False,False,False,False,False,False,False
1131.01,1131,1,248.433545,61.718334,-4.999,0.267,6.335,0.5860366,4.9e-06,0.8098934,0.0496798,410.5241553,21.146746,4.906408,1.6418222,26813.10571,3263.672181,9.2872,0.006,222.74,6.115,5579.0,135.4,-135.4,3.67,0.08,2.39803,0.136922,0,0,False,False,False,False,True,False,False,False,False
1132.01,1132,1,298.781281,54.781445,-7.484,0.069,-20.775,1.5502952,4.6e-06,2.938,0.33,411.0,18.1669,3.34528,0.145518,10796.6,2839.0,9.2293,0.006,286.668,2.913,7851.0,72.9,-72.9,4.17,0.07,1.86,0.05,0,0,False,False,True,False,False,False,False,False,False
1133.01,1133,1,294.824079,31.958037,-5.049,0.176,-28.421,1.80709,0.00123,3.297,1.009,450.0,2.70834,4.86242,0.467902,7233.01,2569.0,9.11458,0.006,233.369,5.819,6244.0,124.8,-124.8,3.84,0.09,2.2,0.11,0,0,False,False,True,False,False,False,False,False,False
1134.01,1134,1,290.02096,36.637774,21.767,0.044,15.98,18.6922101,0.0001259,7.765,1.008,11126.0,185.114,18.1458,0.786783,282.175,1141.0,9.03609,0.006,170.732,0.812,6277.0,125.8,-125.8,4.09,0.09,1.65,0.07,0,0,False,False,True,False,False,False,False,False,False
1135.01,1135,1,193.39637,85.129495,16.883,0.05,5.076,8.0277326,1.3e-06,4.284,0.021,5705.0,19.6569,9.06883,0.406897,248.619,1106.0,9.02855,0.006,114.048,0.307,5962.7,68.6,-68.6,4.38,0.08,1.15,0.05,0,0,True,False,False,False,False,False,False,False,False
1136.01,1136,1,192.184898,64.855276,0.937,0.039,-10.171,12.5187279,3.16e-05,5.38,0.2,2320.0,4.46525,5.58857,0.357814,626.362,1393.0,8.9361,0.006,84.5362,0.158,5729.0,131.1,-131.1,4.47,0.08,0.98,0.05,0,0,True,False,False,False,False,False,False,False,False
1136.02,1136,2,192.184898,64.855276,0.937,0.039,-10.171,6.2586065,1.03e-05,3.201,0.508,813.0,34.3389,2.51593,0.147348,232.392,1087.0,8.9361,0.006,84.5362,0.158,5729.0,131.1,-131.1,4.47,0.08,0.98,0.05,0,0,True,False,False,False,False,False,False,False,False
1136.03,1136,3,192.184898,64.855276,0.937,0.039,-10.171,26.3208756,0.0001272,4.414,0.562,800.0,0.435205,2.71349,0.151793,26.4328,631.0,8.9361,0.006,84.5362,0.158,5729.0,131.1,-131.1,4.47,0.08,0.98,0.05,0,0,True,False,False,False,False,False,False,False,False
1136.04,1136,4,192.184898,64.855276,0.937,0.039,-10.171,18.795547,0.0001037,4.3425576,0.4313743,470.6731965,55.53711,2.1597669,0.8829104,48.477077,672.9826313,8.9361,0.006,84.5362,0.158,5729.0,131.1,-131.1,4.47,0.08,0.977727,0.0483517,0,0,True,False,False,False,False,False,False,False,False
1137.01,1137,1,301.17768,30.409951,0.167,0.043,11.867,1.3206356,0.0001541,1.6000996,0.1169892,1052.4256,78.95927,34.7561624,34.22737,3652.258249,1982.71421,9.00558,0.006,419.435,5.153,4919.6,59.0,-59.0,4.33,-999.0,6.3070302,0.06,1,0,False,False,False,False,True,False,False,False,False
1138.01,1138,1,291.463084,25.189437,1.467,0.05,-4.587,0.64971,0.00018,2.076,0.328,620.0,1.19044,6.23181,0.414634,83182.0,4731.0,8.90601,0.006,395.12,6.803,9994.0,756.2,-756.2,4.02,0.09,2.59,0.11,0,0,False,False,True,False,False,False,False,False,False
1139.01,1139,1,304.034336,31.925687,18.077,0.041,6.707,4.4780798,2.57e-05,4.513,1.431,1054.0,1790.45,11.3678,3.19802,31621.7,3715.0,8.86193,0.006,238.726,1.703,7947.0,323.7,-323.7,4.2,0.08,1.83,0.06,0,0,False,False,False,False,True,False,False,False,False
