koi_disposition,koi_period,koi_prad,koi_sma,koi_teq,koi_impact,koi_duration,koi_depth,koi_slogg,koi_srad,koi_kepmag,koi_smass,planet_star_radius_ratio,transit_depth,koi_max_sngle_ev,koi_max_mult_ev,kepoi_name,kepler_name,koi_dor,koi_parm_prov,koi_ror,koi_srho,koi_fittype,koi_datalink_dvr,koi_period_err1,koi_period_err2,koi_depth_err1,koi_depth_err2,koi_ror_err1,koi_ror_err2,koi_num_transits,detection_confidence,period_precision,depth_precision,is_grazing_transit,planets_in_system,is_multi_planet_system,physical_realism_score,detection_quality_score
CANDIDATE,1.1217333,2.39,0.0222,2384.0,0.464,1.032,84.3,3.682,2.571,13.875,1.157,0.008520617,72.60092389712965,5.465323,14.988862,K04098.01,UNVETTED,7.47,q1_q17_dr25_koi,0.008523,6.25868,LS+MCMC,008/008222/008222627/dv/kplr008222627-20160209194854_dvr.pdf,3.99e-06,-3.99e-06,7.8,-7.8,0.000354,-0.000659,1190.0,10.2270925,281136.16541353386,10.807692307692308,0,1.0,0,2.0,7.431694615311871
CONFIRMED,4.9506063,1.28,0.0525,885.0,0.458,1.719,310.0,4.623,0.717,15.309,0.802,0.016363118,267.75163209824643,3.7709882,14.24367,K04099.01,Kepler-1940 b,19.98,q1_q17_dr25_koi,0.016376,6.15348,LS+MCMC,008/008951/008951205/dv/kplr008951205-20160209194854_dvr.pdf,2.01e-05,-2.01e-05,21.5,-21.5,0.000406,-0.00115,267.0,9.0073291,246298.82089552237,14.418604651162791,0,2747.0,1,3.0,5.954617758960087
FALSE POSITIVE,379.08203,23.99,1.0412,253.0,1.181,33.87,1610.0,4.493,0.96,15.813,1.047,0.2290521,52464.86125323442,6.5166154,8.268613,K04100.01,UNVETTED,28.9,q1_q17_dr25_koi,0.228834,0.00319,LS+MCMC,005/005700/005700900/dv/kplr005700900-20160209194854_dvr.pdf,0.0178,-0.0178,83.2,-83.2,6.85,-0.304,4.0,7.392614200000001,21296.743258426966,19.350961538461537,1,1.0,0,2.0,1.984676870516061
FALSE POSITIVE,366.3151,2.87,1.0726,353.0,0.4314,12.41,336.0,4.16,1.524,13.974,1.232,0.017261248,297.9506644612368,-999.0,-999.0,K04101.01,UNVETTED,207.7,q1_q16_koi,0.017222,1.26237,MCMC,UNKNOWN,0.019,-0.019,38.3,-38.3,0.00106,-0.00103,-999.0,-999.0,19279.742105263158,8.772845953002612,0,1.0,0,3.0,
FALSE POSITIVE,0.5365442,0.9,0.0118,1745.0,0.267,2.918,160.0,4.597,0.728,15.89,0.766,0.0113314735,128.40228698943974,3.5443864,14.654785,K04168.01,UNVETTED,1.517,q1_q17_dr25_koi,0.01136,0.22932,LS+MCMC,009/009402/009402583/dv/kplr009402583-20160209194854_dvr.pdf,2.32e-06,-2.32e-06,8.2,-8.2,0.000501,-0.000412,2438.0,9.0995857,231269.05172413797,19.512195121951223,0,1.0,0,2.0,8.192441214542784
CONFIRMED,1.0052059,0.85,0.0194,1682.0,0.137,1.63,97.5,4.549,0.863,14.658,0.96,0.00902783,81.50171712865283,3.536938,13.766089,K04169.01,Kepler-1561 b,4.747,q1_q17_dr25_koi,0.009003,2.00283,LS+MCMC,007/007838/007838675/dv/kplr007838675-20160209194854_dvr.pdf,4.99e-06,-4.99e-06,7.7,-7.7,0.000468,-0.000455,1329.0,8.6515135,201444.06813627254,12.662337662337663,0,2747.0,1,3.0,7.540913653360197
FALSE POSITIVE,43.796783,20.79,0.2326,542.0,1.187,18.84,256.0,4.432,0.941,14.372,0.872,0.20250703,41009.0992840284,7.12258,15.342165,K04170.01,UNVETTED,3.57,q1_q17_dr25_koi,0.202282,0.00045,LS+MCMC,008/008700/008700537/dv/kplr008700537-20160209194854_dvr.pdf,0.00115,-0.00115,14.3,-14.3,6.68,-0.0567,31.0,11.2323725,38084.15913043478,17.9020979020979,1,1.0,0,2.0,3.8719869194013805
FALSE POSITIVE,0.95237124,21.96,0.019,1870.0,1.2,3.926,353.0,4.511,0.921,15.868,1.003,0.21854857,47763.47432994643,3.4387045,12.530478,K04171.01,UNVETTED,1.268,q1_q17_dr25_koi,0.218302,0.04255,LS+MCMC,010/010858/010858785/dv/kplr010858785-20160209194854_dvr.pdf,2.74e-06,-2.74e-06,10.4,-10.4,0.303,-0.168,1407.0,7.98459125,347580.74452554743,33.94230769230769,1,1.0,0,0.0,7.685141284199462
FALSE POSITIVE,1.0890883,1.28,0.0218,1914.0,0.291,1.8599,142.0,4.445,1.069,15.693,1.161,0.010975076,120.45228074265351,3.9536054,12.806742,K04172.01,UNVETTED,4.376379,q1_q17_dr25_koi,0.010985,1.33683,LS,009/009640/009640907/dv/kplr009640907-20160209194854_dvr.pdf,-999.0,-999.0,-999.0,-999.0,0.0,0.0,616.0,8.3801737,0.0010901784784784784,0.14214214214214213,0,1.0,0,3.0,6.52196131802674
FALSE POSITIVE,1.1518407,0.1,0.001,100.0,-999.0,2.53,-999.0,3.0,0.1,15.206,-999.0,0.009165903,84.01377489853236,-999.0,-999.0,K02360.02,UNVETTED,-999.0,q1_q16_koi,-999.0,-999.0,none,007/007515/007515670/dv/kplr007515670-20130815195353_dvr.pdf,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0011529936936936936,-1.0,0,1.0,0,1.0,
FALSE POSITIVE,7.7553806,22.2,0.0694,822.0,1.235,22.321,840.0,4.539,0.766,15.553,0.74,0.26564366,70566.55376509603,3.594128,21.433395,K04030.01,UNVETTED,1.446,q1_q17_dr25_koi,0.265403,0.00095,LS+MCMC,009/009551/009551430/dv/kplr009551430-20160209194854_dvr.pdf,0.000107,-0.000107,17.9,-17.9,0.999,-0.0206,148.0,12.513761500000001,72480.19252336449,46.92737430167598,1,1.0,0,1.0,5.51605260391868
FALSE POSITIVE,0.73094946,1.27,0.0169,2311.0,0.86,2.367,87.3,4.365,1.191,14.184,1.204,0.009773885,95.52882099502416,8.340928,18.873734,K04031.01,UNVETTED,1.549,q1_q17_dr25_koi,0.0098,0.13165,LS+MCMC,003/003228/003228986/dv/kplr003228986-20160209194854_dvr.pdf,5.25e-06,-5.25e-06,7.0,-7.0,0.0023,-0.00132,1834.0,13.607330999999999,139228.4685714286,12.471428571428572,0,1.0,0,2.0,7.9109301745470795
CONFIRMED,3.9511664,0.83,0.0479,1160.0,0.374,2.566,60.9,4.354,1.065,12.639,0.933,0.0071433797,51.027873241728,4.387563,16.379568,K04032.01,Kepler-1542 b,11.02,q1_q17_dr25_koi,0.007162,1.62159,LS+MCMC,007/007100/007100673/dv/kplr007100673-20160209194854_dvr.pdf,1.69e-05,-1.69e-05,3.3,-3.3,0.000267,-0.000299,341.0,10.3835655,233796.82840236684,18.454545454545457,0,2747.0,1,3.0,6.235454466284953
CONFIRMED,2.89224,0.7,0.0389,1287.0,0.017,2.521,44.3,4.354,1.065,12.639,0.933,0.006024537,36.29504701472887,4.534816,13.169284,K04032.02,Kepler-1542 c,8.83,q1_q17_dr25_koi,0.006001,1.55876,LS+MCMC,007/007100/007100673/dv/kplr007100673-20160209194854_dvr.pdf,1.62e-05,-1.62e-05,2.9,-2.9,0.000353,-0.000182,407.0,8.85205,178533.33333333334,15.275862068965516,0,2747.0,1,3.0,6.37875598996407
FALSE POSITIVE,0.9915528,37.93,0.0193,2558.0,1.158,1.135,607.0,3.888,1.862,11.968,0.977,0.18671466,34862.36382881715,5.308502,8.689728,K04033.01,UNVETTED,2.09,q1_q17_dr25_koi,0.186561,0.17492,LS+MCMC,004/004138/004138557/dv/kplr004138557-20160209194854_dvr.pdf,2.39e-06,-2.39e-06,44.1,-44.1,6.93,-0.23,1346.0,6.999115,414875.64853556483,13.764172335600907,1,1.0,0,0.0,7.544846672189365
FALSE POSITIVE,1.8912419,0.93,0.0293,1312.0,0.198,4.415,106.0,4.474,0.927,14.486,0.933,0.009195566,84.55843327729035,3.8064322,16.35057,K04102.01,UNVETTED,3.295,q1_q17_dr25_koi,0.009199,0.18915,LS+MCMC,002/002708/002708278/dv/kplr002708278-20160209194854_dvr.pdf,1.95e-05,-1.95e-05,6.2,-6.2,0.000478,-0.000314,710.0,10.0785011,96986.7641025641,17.096774193548388,0,1.0,0,3.0,6.957030810906995
CANDIDATE,3.7943728,1.36,0.0456,1383.0,0.05,2.289,83.2,4.025,1.507,14.816,0.877,0.008271817,68.42295258813242,3.9224005,7.172939,K07641.01,UNVETTED,12.77,q1_q17_dr25_koi,0.008244,2.73498,LS+MCMC,002/002984/002984990/dv/kplr002984990-20160209194854_dvr.pdf,5.83e-05,-5.83e-05,13.4,-13.4,0.000875,-0.00061,352.0,5.547669750000001,65083.581475128645,6.208955223880597,0,1.0,0,3.0,6.119477157859457
CONFIRMED,184.7727,2.41,0.6045,268.0,0.04,9.568,951.0,4.566,0.801,14.838,0.861,0.02757781,760.535607002118,8.006753,16.886051,K04103.01,Kepler-1552 b,151.5,q1_q17_dr25_koi,0.027576,1.92603,LS+MCMC,003/003747/003747817/dv/kplr003747817-20160209194854_dvr.pdf,0.00234,-0.00234,47.0,-47.0,0.00136,-0.000793,8.0,12.446401999999999,78962.6923076923,20.23404255319149,0,2747.0,1,4.0,2.62724916479636
FALSE POSITIVE,392.49728,2.82,1.0394,232.0,0.1658,10.53,1060.0,4.544,0.872,15.814,0.969,0.029642025,878.6496605703023,-999.0,-999.0,K04104.01,UNVETTED,289.3,q1_q16_koi,0.029651,2.97221,MCMC,UNKNOWN,0.0266,-0.0266,132.0,-132.0,0.00193,-0.00239,-999.0,-999.0,14755.536842105263,8.030303030303031,0,1.0,0,3.0,
CANDIDATE,363.41165,3.14,1.0229,263.0,0.3923,14.79,962.0,4.472,0.999,15.445,1.08,0.028809745,830.0013877637095,-999.0,-999.0,K04105.01,UNVETTED,178.5,q1_q16_koi,0.028751,0.81439,MCMC,007/007758/007758018/dv/kplr007758018-20130815195353_dvr.pdf,0.0145,-0.0145,81.6,-81.6,0.000897,-0.00203,-999.0,-999.0,25062.872413793102,11.789215686274511,0,1.0,0,4.0,
CONFIRMED,59.284065,1.81,0.2832,401.0,0.556,5.42,424.0,4.505,0.859,15.48,0.861,0.019313486,373.0107265874605,3.9195364,10.66435,K02257.02,Kepler-1162 c,71.4,q1_q17_dr25_koi,0.0193,1.95609,LS+MCMC,009/009071/009071593/dv/kplr009071593-20160209194854_dvr.pdf,0.000699,-0.000699,35.7,-35.7,0.000286,-0.00177,24.0,7.2919432,84812.68240343347,11.87675070028011,0,2747.0,1,4.0,3.5473375982708593
CONFIRMED,6.967049,6.14,0.0867,1774.0,0.906,3.73,214.0,3.595,3.53,13.487,1.786,0.01594296,254.17792520321265,4.0145707,17.48083,K04034.01,Kepler-1543 b,6.61,q1_q17_dr25_koi,0.015917,0.1128,LS+MCMC,010/010089/010089911/dv/kplr010089911-20160209194854_dvr.pdf,4.54e-05,-4.54e-05,13.0,-13.0,0.000341,-0.00277,157.0,10.74770035,153459.22907488988,16.46153846153846,1,2747.0,1,1.0,5.456072102528953
FALSE POSITIVE,8.810972,47.94,0.0837,881.0,1.227,4.822,24000.0,4.438,1.0,18.533,1.0,0.43941337,193084.12047239265,5.8458734,20.865814,K04035.01,UNVETTED,10.58,q1_q17_dr25_koi,0.439006,0.28836,LS+MCMC,003/003247/003247404/dv/kplr003247404-20160209194854_dvr.pdf,0.000105,-0.000105,1050.0,-1050.0,70.5,-1.12,52.0,13.355843700000001,83914.01904761905,22.857142857142858,1,1.0,0,1.0,4.4210587168882665
CONFIRMED,168.81133,1.69,0.5459,241.0,0.083,6.582,614.0,4.62,0.707,14.061,0.771,0.021910008,480.048459610199,7.418344,14.800636,K04036.01,Kepler-1544 b,199.6,q1_q17_dr25_koi,0.021852,5.27578,LS+MCMC,011/011415/011415243/dv/kplr011415243-20160209194854_dvr.pdf,0.0021,-0.0021,47.1,-47.1,0.0015,-0.000986,9.0,11.109490000000001,80386.34761904762,13.036093418259023,0,2747.0,1,5.0,2.677843204325762
CONFIRMED,67.96866,1.71,0.3031,443.0,0.317,7.948,322.0,4.387,0.95,13.865,0.802,0.016498625,272.2046306712449,6.6424747,20.387798,K02194.02,Kepler-371 c,63.1,q1_q17_dr25_koi,0.016483,1.02857,LS+MCMC,003/003548/003548044/dv/kplr003548044-20160209194854_dvr.pdf,0.000585,-0.000585,12.7,-12.7,0.000417,-0.000587,22.0,13.51513635,116185.7435897436,25.35433070866142,0,2747.0,1,4.0,3.597808840904423
CANDIDATE,215.95601,3.36,0.7429,361.0,0.959,10.425,393.0,4.27,1.313,12.853,1.174,0.023455776,550.1734155860522,7.8348875,16.39341,K04037.01,UNVETTED,56.6,q1_q17_dr25_koi,0.023402,0.07344,LS+MCMC,008/008264/008264402/dv/kplr008264402-20160209194854_dvr.pdf,0.00346,-0.00346,18.0,-18.0,0.000107,-0.00496,7.0,12.11414875,62415.03179190751,21.833333333333332,1,1.0,0,4.0,2.5134051748398427
FALSE POSITIVE,2.1568153,1.06,0.0326,1473.0,0.615,5.115,107.0,4.45,0.983,14.758,0.991,0.009883883,97.69114361851474,4.917729,18.20582,K04038.01,UNVETTED,2.69,q1_q17_dr25_koi,0.009883,0.07943,LS+MCMC,007/007773/007773179/dv/kplr007773179-20160209194854_dvr.pdf,1.72e-05,-1.72e-05,5.7,-5.7,0.00241,-0.000461,632.0,11.561774499999999,125396.23837209301,18.771929824561404,0,1.0,0,3.0,6.864514491764698
FALSE POSITIVE,0.7085631,15.38,0.0139,1587.0,1.196,6.347,415.0,4.669,0.648,15.017,0.718,0.21754874,47327.45574014156,4.3754134,16.118591,K04106.01,UNVETTED,1.221,q1_q17_dr25_koi,0.217374,0.06861,LS+MCMC,011/011017/011017094/dv/kplr011017094-20160209194854_dvr.pdf,1.37e-06,-1.37e-06,6.5,-6.5,0.0929,-0.11,1515.0,10.247002199999999,517199.34306569345,63.84615384615385,1,1.0,0,0.0,7.843502348256349
CANDIDATE,2.008707,0.55,0.0278,1232.0,0.194,4.87,53.5,4.526,0.759,12.334,0.705,0.0066419584,44.115613788349286,3.4913821,8.726957,K07645.01,UNVETTED,3.17,q1_q17_dr25_koi,0.006628,0.14955,LS+MCMC,003/003129/003129238/dv/kplr003129238-20160209194854_dvr.pdf,3.04e-05,-3.04e-05,5.1,-5.1,0.000319,-0.000488,0.0,6.109169550000001,66075.88815789473,10.490196078431373,0,1.0,0,3.0,0.3052411111852687
FALSE POSITIVE,366.24283,2.4,1.006,237.0,0.235,15.76,734.0,4.541,0.893,15.501,1.01,0.024634006,606.8342218944991,-999.0,-999.0,K04107.01,UNVETTED,177.1,q1_q16_koi,0.024655,0.78305,MCMC,UNKNOWN,0.021,-0.021,78.3,-78.3,0.00173,-0.00139,-999.0,-999.0,17440.134761904763,9.374201787994892,0,1.0,0,3.0,
FALSE POSITIVE,1.3325642,0.81,0.0201,1262.0,0.559,4.701,162.0,4.641,0.62,15.86,0.614,0.011974809,143.3960398307157,3.7672987,13.921124,K04108.01,UNVETTED,1.974,q1_q17_dr25_koi,0.012001,0.08191,LS+MCMC,009/009899/009899065/dv/kplr009899065-20160209194854_dvr.pdf,1.96e-05,-1.96e-05,10.3,-10.3,0.000298,-0.000814,852.0,8.84421135,67987.9693877551,15.728155339805824,0,1.0,0,3.0,7.1189109858215085
CANDIDATE,0.6559398,1.48,0.0145,2411.0,0.301,1.318,73.0,3.924,1.755,14.511,0.944,0.0077296505,59.74749313325226,3.9164898,14.793385,K04109.01,UNVETTED,3.71,q1_q17_dr25_koi,0.007708,2.24633,LS+MCMC,007/007907/007907808/dv/kplr007907808-20160209194854_dvr.pdf,2.05e-06,-2.05e-06,4.8,-4.8,0.000314,-0.000454,2037.0,9.3549374,319970.6341463415,15.208333333333334,0,1.0,0,2.0,7.991826139109721
FALSE POSITIVE,12.425883,2.19,0.0988,1006.0,0.982,24.83,93.6,3.933,1.632,13.369,0.832,0.012299833,151.28588831175628,3.8482199,13.908455,K04110.01,UNVETTED,1.363,q1_q17_dr25_koi,0.01231,0.00031,LS+MCMC,005/005471/005471792/dv/kplr005471792-20160209194854_dvr.pdf,0.000312,-0.000312,3.6,-3.6,0.000315,-0.000861,112.0,8.87833745,39826.54807692308,25.999999999999996,1,1.0,0,2.0,5.145754879812774
FALSE POSITIVE,1.3878381,1.24,0.0252,1783.0,0.38,2.252,137.0,4.442,1.044,15.167,1.099,0.010886705,118.52033539949444,3.616604,14.307547,K04039.01,UNVETTED,4.46,q1_q17_dr25_koi,0.010903,0.87161,LS+MCMC,011/011145/011145831/dv/kplr011145831-20160209194854_dvr.pdf,6.05e-06,-6.05e-06,8.1,-8.1,0.000403,-0.000438,963.0,8.9620755,229394.72727272726,16.913580246913583,0,1.0,0,3.0,7.24926795943172
FALSE POSITIVE,0.6783494,19.06,0.0147,1844.0,1.187,3.092,486.0,4.566,0.829,14.261,0.928,0.21073838,44410.660299266885,3.6746151,16.561987,K04040.01,UNVETTED,1.261,q1_q17_dr25_koi,0.210526,0.08242,LS+MCMC,011/011444/011444952/dv/kplr011444952-20160209194854_dvr.pdf,5.51e-06,-5.51e-06,50.8,-50.8,1.65,-0.186,1572.0,10.11830105,123112.41379310345,9.566929133858268,1,1.0,0,0.0,7.697695836665581
FALSE POSITIVE,1.0220284,26.91,0.0181,1649.0,1.247,8.866,1340.0,4.456,0.855,14.592,0.762,0.28848472,83223.4403291268,9.749323,29.789963,K04041.01,UNVETTED,1.297,q1_q17_dr25_koi,0.288227,0.03951,LS+MCMC,008/008647/008647295/dv/kplr008647295-20160209194854_dvr.pdf,1.25e-06,-1.25e-06,9.9,-9.9,0.118,-0.0683,1312.0,19.769643000000002,817622.7199999999,135.35353535353534,1,1.0,0,1.0,7.869291408050219
FALSE POSITIVE,0.723597,6.73,0.0198,3000.0,0.608,1.326,496.0,3.818,2.858,14.338,1.964,0.021583809,465.8608109609133,4.057976,14.689704,K04042.01,UNVETTED,3.51,q1_q17_dr25_koi,0.02155,1.56045,LS+MCMC,003/003444/003444098/dv/kplr003444098-20160209194854_dvr.pdf,2.47e-05,-2.47e-05,42.6,-42.6,0.000449,-0.00173,238.0,9.373840000000001,29295.425101214576,11.64319248826291,0,1.0,0,0.0,5.823913844641729
FALSE POSITIVE,1.6156052,34.69,0.0299,2202.0,1.149,14.55,1580.0,4.15,1.623,13.391,1.365,0.19591199,38381.51019147951,4.1665573,18.228155,K04043.01,UNVETTED,1.154,q1_q17_dr25_koi,0.19574,0.01114,LS+MCMC,005/005112/005112567/dv/kplr005112567-20160209194854_dvr.pdf,0.000211,-0.000211,328.0,-328.0,0.288,-0.17,662.0,11.197356150000001,7656.896682464455,4.817073170731708,1,1.0,0,1.0,6.784828276048271
FALSE POSITIVE,1.8913182,0.9,0.0255,983.0,0.439,4.374,202.0,4.627,0.633,15.171,0.618,0.013032089,169.83535277437417,3.7819645,17.892231,K04111.01,UNVETTED,3.09,q1_q17_dr25_koi,0.013008,0.15658,LS+MCMC,002/002708/002708343/dv/kplr002708343-20160209194854_dvr.pdf,1.8e-05,-1.8e-05,13.4,-13.4,0.000262,-0.00101,709.0,10.83709775,105073.23333333332,15.074626865671641,0,1.0,0,3.0,6.951360153311904
FALSE POSITIVE,494.16577,4.5,1.313,265.0,0.41,2.239,1440.0,4.399,1.162,15.404,1.232,0.035496183,1259.978893959374,4.7917643,7.43973,K07649.01,UNVETTED,1603.0,q1_q17_dr25_koi,0.03547,319.28052,LS+MCMC,003/003235/003235282/dv/kplr003235282-20160209194854_dvr.pdf,0.00879,-0.00879,246.0,-246.0,0.00265,-0.00405,3.0,6.11574715,56219.08646188852,5.853658536585366,0,1.0,0,2.0,1.6399300928828344
FALSE POSITIVE,2.4358504,2.6,0.0413,2544.0,0.471,2.088,60.5,3.613,3.247,13.464,1.579,0.007339497,53.86821905530754,3.5316958,12.08656,K04112.01,UNVETTED,7.96,q1_q17_dr25_koi,0.007333,1.61063,LS+MCMC,003/003348/003348090/dv/kplr003348090-20160209194854_dvr.pdf,1.34e-05,-1.34e-05,4.7,-4.7,0.0002,-0.000508,553.0,7.8091279,181779.8805970149,12.872340425531915,0,1.0,0,2.0,6.658245661768943
FALSE POSITIVE,1.3325545,1.12,0.0245,1743.0,0.649,3.828,107.0,4.456,1.028,15.708,1.098,0.009986198,99.72414346992292,3.5508626,11.627528,K04113.01,UNVETTED,2.205,q1_q17_dr25_koi,0.00996,0.11416,LS+MCMC,009/009282/009282762/dv/kplr009282762-20160209194854_dvr.pdf,1.09e-05,-1.09e-05,8.0,-8.0,3.4e-05,-0.000984,981.0,7.5891953,122252.70642201835,13.375,0,1.0,0,3.0,7.232032320022808
FALSE POSITIVE,359.1015,2.37,1.0201,285.0,0.317,11.461,497.0,4.438,1.047,14.821,1.094,0.020748032,430.4808409961665,5.3597198,9.6717615,K04114.01,UNVETTED,232.2,q1_q17_dr25_koi,0.020691,1.83744,LS+MCMC,003/003117/003117046/dv/kplr003117046-20160209194854_dvr.pdf,0.0113,-0.0113,45.0,-45.0,0.00102,-0.00117,4.0,7.51574065,31778.893805309737,11.044444444444444,0,1.0,0,4.0,1.933455670101033
FALSE POSITIVE,0.9418406,27.05,0.0189,2200.0,1.198,5.06,388.0,4.33,1.142,13.956,1.013,0.2171083,47136.01136643352,4.7578907,16.604038,K04115.01,UNVETTED,1.243,q1_q17_dr25_koi,0.216872,0.04096,LS+MCMC,006/006311/006311520/dv/kplr006311520-20160209194854_dvr.pdf,6.31e-06,-6.31e-06,21.4,-21.4,1.25,-0.176,1446.0,10.68096435,149261.5847860539,18.13084112149533,1,1.0,0,0.0,7.679187545251422
FALSE POSITIVE,1.728522,1.19,0.0276,1678.0,0.719,3.361,92.2,4.282,1.157,12.861,0.934,0.009427333,88.87460912741999,5.6370683,21.015509,K04044.01,UNVETTED,2.9,q1_q17_dr25_koi,0.009435,0.15508,LS+MCMC,005/005201/005201115/dv/kplr005201115-20160209194854_dvr.pdf,9.61e-06,-9.61e-06,3.6,-3.6,0.00116,-0.000666,626.0,13.32628865,179867.01352757544,25.61111111111111,0,1.0,0,3.0,6.9023423110843956
FALSE POSITIVE,1.8912586,0.81,0.0279,1671.0,0.677,5.415,67.9,4.41,0.927,13.517,0.805,0.008009042,64.14474282949497,3.9981947,18.424814,K04045.01,UNVETTED,2.15,q1_q17_dr25_koi,0.008015,0.05255,LS+MCMC,002/002708/002708203/dv/kplr002708203-20160209194854_dvr.pdf,3.73e-05,-3.73e-05,3.6,-3.6,0.00119,-0.000458,713.0,11.21150435,50703.983914209115,18.86111111111111,0,1.0,0,3.0,6.981874366263374
FALSE POSITIVE,8.653129,20.38,0.0818,857.0,1.185,3.376,509.0,4.525,0.893,15.534,0.974,0.20918377,43757.84649170791,4.1262527,18.872547,K04046.01,UNVETTED,4.84,q1_q17_dr25_koi,0.209028,0.02866,LS+MCMC,004/004150/004150496/dv/kplr004150496-20160209194854_dvr.pdf,4.25e-05,-4.25e-05,27.1,-27.1,7.07,-0.0728,153.0,11.49939985,203603.03529411764,18.782287822878228,1,1.0,0,1.0,5.450425299208414
CONFIRMED,30.089947,2.25,0.1982,660.0,0.907,6.654,243.0,4.332,1.209,14.881,1.147,0.017058132,290.97986183293074,3.848563,14.921383,K02195.02,Kepler-372 d,15.89,q1_q17_dr25_koi,0.017063,0.08382,LS+MCMC,011/011401/011401767/dv/kplr011401767-20160209194854_dvr.pdf,0.000303,-0.000303,15.4,-15.4,0.000532,-0.00305,43.0,9.384973,99306.75577557755,15.779220779220779,1,2747.0,1,3.0,4.160053490167147
FALSE POSITIVE,1.3986275,2.39,0.032,3000.0,0.617,9.625,45.5,3.732,3.367,11.915,2.228,0.0065062395,42.33115009134561,5.3854947,13.220459,K04047.01,UNVETTED,1.187,q1_q17_dr25_koi,0.006491,0.01619,LS+MCMC,009/009655/009655005/dv/kplr009655005-20160209194854_dvr.pdf,8e-06,-8e-06,1.2,-1.2,6e-05,-0.0003,975.0,9.30297685,174828.4375,37.91666666666667,0,1.0,0,2.0,7.342634615701182
CONFIRMED,9.919377,1.32,0.0871,838.0,0.163,4.326,187.0,4.415,0.971,14.534,0.895,0.012460342,155.2601142538379,3.9264987,14.60874,K00435.06,Kepler-154 f,17.51,q1_q17_dr25_koi,0.012428,1.03249,LS+MCMC,011/011709/011709124/dv/kplr011709124-20160209194854_dvr.pdf,6.76e-05,-6.76e-05,10.5,-10.5,0.000548,-0.000407,127.0,9.26761935,146736.34615384616,17.80952380952381,0,2747.0,1,3.0,5.2381427901373865
FALSE POSITIVE,0.91851026,1.77,0.0198,2795.0,0.622,2.587,52.6,3.791,2.338,13.815,1.232,0.0069391136,48.15130012118232,4.022338,8.656139,K07671.01,UNVETTED,2.284,q1_q17_dr25_koi,0.006949,0.26718,LS+MCMC,003/003851/003851194/dv/kplr003851194-20160209194854_dvr.pdf,5.24e-06,-5.24e-06,3.1,-3.1,0.002,-0.000368,1459.0,6.3392385,175288.21755725192,16.967741935483872,0,1.0,0,2.0,7.638441903246596
CONFIRMED,9.478508,1.47,0.0914,946.0,0.112,6.154,185.0,4.428,1.076,14.456,1.13,0.012522191,156.80525954782152,4.951053,20.036823,K02263.02,Kepler-1165 b,11.85,q1_q17_dr25_koi,0.012482,0.35078,LS+MCMC,008/008613/008613535/dv/kplr008613535-20160209194854_dvr.pdf,5.27e-05,-5.27e-05,7.4,-7.4,0.000463,-0.000304,141.0,12.493938,179857.8368121442,25.0,0,2747.0,1,3.0,5.406576091403409
FALSE POSITIVE,0.7832584,1.28,0.0147,1559.0,0.2514,2.2926,329.0,4.565,0.715,15.729,0.686,0.016408889,269.2516383075074,6.1563473,10.626045,K04116.01,UNVETTED,2.646,q1_q17_dr24_koi,0.016344,0.57132,MCMC,005/005092/005092655/dv/kplr005092655-20141002224145_dvr.pdf,3.47e-06,-3.47e-06,14.6,-14.6,0.000756,-0.000487,1447.0,8.391196149999999,225722.88184438043,22.534246575342465,0,1.0,0,2.0,7.677696200585243
CONFIRMED,4.242631,1.1,0.0481,926.0,0.201,2.582,188.0,4.521,0.825,14.955,0.822,0.012221204,149.35782204183536,4.8559866,14.401643,K04117.01,Kepler-1553 b,12.47,q1_q17_dr25_koi,0.012243,2.03642,LS+MCMC,003/003955/003955817/dv/kplr003955817-20160209194854_dvr.pdf,2.66e-05,-2.66e-05,13.6,-13.6,0.000647,-0.000609,319.0,9.6288148,159497.40601503762,13.823529411764707,0,2747.0,1,3.0,6.1342307181392925
FALSE POSITIVE,1.2313632,10.75,0.0225,1699.0,0.969,5.8101,4770.0,4.438,1.0,17.661,1.0,0.09853346,9708.841861711648,3.9017484,16.822853,K04118.01,UNVETTED,1.317,q1_q17_dr25_koi,0.098455,0.02853,LS+MCMC,010/010661/010661778/dv/kplr010661778-20160209194854_dvr.pdf,2.01e-06,-2.01e-06,53.0,-53.0,0.5,-0.0151,715.0,10.362300699999999,612618.5074626866,90.0,1,1.0,0,1.0,7.128389124612331
FALSE POSITIVE,0.7551019,0.91,0.0153,1763.0,0.464,3.044,120.0,4.535,0.819,15.443,0.84,0.010184336,103.72070975127454,3.626164,13.857493,K04119.01,UNVETTED,1.841,q1_q17_dr25_koi,0.010157,0.20711,LS+MCMC,005/005513/005513857/dv/kplr005513857-20160209194854_dvr.pdf,4.31e-06,-4.31e-06,8.2,-8.2,0.000278,-0.000676,1376.0,8.7418285,175197.65661252898,14.634146341463415,0,1.0,0,2.0,7.590026522750291
