pl_name,hostname,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_rade,pl_masse,pl_dens,st_teff,st_logg,st_mass,st_rad,st_lum,sy_dist,sy_vmag,sy_kmag,pl_st_radius_ratio,pl_st_mass_ratio,pl_eqt,pl_escape_velocity,pl_stellar_flux,pl_hill_radius,pl_transit_probability,disposition,default_flag,tran_flag,ttv_flag,pl_controv_flag,discoverymethod
EPIC 247562358.01,EPIC 247562358,3.09246,0.0374418996112408,0.0401521604158167,85.68010695894753,2.413,13.192805174776622,4.970716499835083,4051.0,4.661,0.813,0.698,0.4845258025558501,312.929,15.904,12.144,0.0316867099661465,4.873857213512589e-05,771.4698411146462,26.15496297255685,27.5037110370768,0.0009482912068574,0.0866950687252384,CANDIDATE,1,1,0,0,Transit
EPIC 247698108.01,EPIC 247698108,20.379434,0.1313428338125867,0.0653265743485788,89.48333921021896,24.603000000000016,508.78364829473895,0.5041323527019435,4993.0,3.279,1.249,4.259,2.1775519977040845,1165.32,14.684,10.783,0.0529487456228456,0.0012234800864899,1254.0652411094868,50.86707149224331,10.0449066658503,0.0097401340147587,0.150798876155373,CANDIDATE,1,1,0,0,Transit
EPIC 247708770.01,EPIC 247708770,4.420394,0.0504679810902019,0.070500331262013,87.78371968440445,10.293,82.9827838996071,0.5955328649750979,5943.0,3.917,2.489,2.875,24.326920626445453,2925.42,15.654,13.368,0.0328155262423783,0.0001001357839355,1978.447929717091,31.760491148515253,760.0556832958409,0.0016249448064394,0.2649224510507658,CANDIDATE,1,1,0,0,Transit
EPIC 247724061.01,EPIC 247724061,1.2489049999999997,0.0210238192115057,0.010040160717464,82.58817467085821,4.073,9.365968173802722,0.7640044250641089,5496.0,4.235,1.041,1.289,1.1510059092205842,325.769,13.139,10.453,0.0289625463717175,2.702266308321372e-05,1898.1271963933573,16.962244921001314,207.2261043046536,0.0004374353845129,0.2851268729860175,CANDIDATE,1,1,0,0,Transit
EPIC 247744801.01,EPIC 247744801,12.505,0.1034,0.142101227475223,89.9995,1.673,5.530990622796312,6.236126123074917,5214.0,4.466,1.027,0.975,1.0977325764886685,375.171,14.325,11.356,0.0157277491832945,1.6175535863997174e-05,706.1890854705233,20.33844224754064,8.170443122480428,0.0018131469878385,0.0438511436170212,CANDIDATE,1,1,0,0,Transit
EPIC 247856284.01,EPIC 247856284,11.957059999999998,0.0997190058843348,0.1029196449989204,88.75357963894524,2.635,31.53093477806013,9.856401357877148,5292.0,4.579,0.954,0.829,0.8480458075020267,402.93,15.086,11.91,0.0291340820110587,9.92692337995497e-05,673.0015529589784,38.69388256961174,6.78662053473544,0.0032014182179455,0.0386610315236368,CANDIDATE,1,1,0,0,Transit
EPIC 247874191.01,EPIC 247874191,7.623999999999997,0.0775,0.1210157605016448,90.0133,2.4551,8.7697642663172,3.019946962166986,5998.0,4.241,1.053,1.29,1.1981171897045764,867.887,14.957,12.459,0.0174443473379802,2.5014149821914147e-05,1079.3403202714717,21.140904413877944,15.873987358572604,0.0015715318956502,0.0774078232258064,CANDIDATE,1,1,0,0,Transit
EPIC 247885088.01,EPIC 247885088,6.363302,0.0585159075302734,0.2575169340773318,88.12098598165032,2.786,8.025498748218864,1.8411223170914977,4482.0,4.621,1.022,0.819,1.0791408564142246,208.081,13.797,10.657,0.0311797378708469,2.358562199633762e-05,739.5793325107014,18.984958651628908,25.07958705443158,0.0011635435365092,0.0650888807975769,CANDIDATE,1,1,0,0,Transit
EPIC 247988033.01,EPIC 247988033,5.164157,0.0530240093527867,0.1823173998571439,88.19414492838203,1.0059999999999998,3.859352046660333,19.21404899710653,3832.0,4.63,0.612,0.627,0.179320515016846,84.41801,12.748,9.124,0.0147063768077806,1.8940401131704908e-05,581.2071185925572,21.908992353350964,5.075455060932304,0.0009800055516588,0.0549910262462405,CANDIDATE,1,1,0,0,Transit
EPIC 248018863.01,EPIC 248018863,18.001052999999995,0.1196042816357459,0.1786923624330081,89.22429525863903,3.794000000000001,25.76091427396263,2.5175011603944903,5579.0,4.359,0.903,1.043,0.6996923507480648,439.116,14.829,11.54,0.0333417405372818,8.568399760908432e-05,726.6630675700371,29.14715489375292,3.892277611399726,0.0036560002395847,0.0405540683298611,CANDIDATE,1,1,0,0,Transit
EPIC 248222323.01,EPIC 248222323,9.426901000000004,0.0771476373458438,0.1269018617140349,88.54304476597771,5.543,15.21463314109128,0.4852028717436138,5895.0,4.184,1.128,1.427,1.5243400095586472,244.912,12.46,9.474,0.0356037837771869,4.051152423448835e-05,1118.259037098547,18.53200886086868,20.381057965710887,0.0018371378290571,0.08601975275342,CANDIDATE,1,1,0,0,Transit
EPIC 248420036.01,EPIC 248420036,4.71688,0.0547275272405874,0.0963039005015571,87.79375856804648,3.725000000000001,20.90615880776106,2.2217405968268804,4846.0,4.679,0.857,0.701,0.5826837099680822,351.038,14.459,12.02,0.0487061170960432,7.326889157135618e-05,764.9753510674914,26.49953052973818,15.481440254026026,0.0015878346735497,0.059567454156458,CANDIDATE,1,1,0,0,Transit
EPIC 248526480.01,EPIC 248526480,18.436944,0.0984801758283197,0.1806582665613455,80.92481842554136,8.002000000000002,49.273237669180816,0.6860033741708824,5308.0,4.529,0.901,0.853,0.6942833789448168,792.086,15.281,13.243,0.0859854097738826,0.0001642526962696,689.0313113936074,27.75686879170911,5.696777713640669,0.0037394916362213,0.040280704990976,CANDIDATE,1,1,0,0,Transit
EPIC 248527709.01,EPIC 248527709,5.751763000000001,0.0478074562583522,0.0036951889688128,87.92964115200527,2.378,8.787675033269398,3.696828020535525,4256.0,4.623,0.802,0.726,0.4619662932456767,157.656,13.279,10.391,0.0300227506293667,3.2909843607109603e-05,731.5264728039675,21.50281235452984,16.084558784810433,0.0010622591750954,0.0706216453298568,CANDIDATE,1,1,0,0,Transit
EPIC 248527709.01,EPIC 248527709,5.7519475,0.0478832507415761,0.0037689018007411,87.95138212219113,2.9637400000000005,11.822948629565447,2.518781246045553,4181.8,4.4,0.6624544168844761,0.84,0.0230939913621758,157.656,13.279,10.391,0.0323397058181659,5.3603852174364265e-05,772.5365286479234,22.34122829556097,0.80153387582688,0.0012518199692761,0.0815816541170658,CANDIDATE,0,1,0,0,Transit
EPIC 248527709.02,EPIC 248527709,10.472764000000002,0.1030788894865746,0.0349525289772474,89.32970071314509,2.354,12.394852570346156,5.290590410721804,4256.0,4.623,0.802,0.726,0.4619662932456767,157.656,13.279,10.391,0.0297197455767574,4.641872373283599e-05,498.1876988591357,25.667386451566863,3.4598794148755423,0.0025685836354745,0.0327539541492609,CANDIDATE,1,1,0,0,Transit
EPIC 248574836.01,EPIC 248574836,3.917682,0.0442801610674951,0.0909353035263649,78.06601199695395,5.581,32.28567854588616,1.337557307675553,4566.0,4.682,0.763,0.656,0.3880037141155661,1139.59,17.5547,14.837,0.0779800362164941,0.0001270900582514,775.1596654197843,26.903770146309007,15.747355610525878,0.0015436161011176,0.0688956012456658,CANDIDATE,1,1,0,0,Transit
EPIC 248639411.01,EPIC 248639411,3.577501,0.0430604251127862,0.1462042272948932,87.4791543341897,3.3001000000000005,149.88722633516733,24.800404201877093,4642.1,4.43,0.7468412784676897,0.87,1e-06,245.302,13.5,11.011,0.0347682712264399,0.0006027850986751,920.3285554350712,75.38465601234725,4.2917410470784616e-05,0.002522079259612,0.0939588703409855,CANDIDATE,0,1,0,0,Transit
EPIC 248639411.01,EPIC 248639411,3.577394,0.0426838344157561,0.1464063893422248,87.48327051604255,3.05,8.03944959609728,2.3446125452394315,4626.0,4.573,0.87,0.799,0.6142107088596145,245.302,13.5,11.011,0.0349887405085871,2.775449070474125e-05,882.7856004976964,18.160484661553383,26.82752864171076,0.0008960538201589,0.0870522899561337,CANDIDATE,1,1,0,0,Transit
EPIC 248740016.01,EPIC 248740016,14.390721,0.1015407964935224,0.1106073496064133,88.58203025763427,2.55,14.110058564756804,4.728346661398681,5872.0,4.352,0.863,1.025,0.597087232815148,192.047,11.145,9.639,0.0228029778006304,4.91070922143517e-05,822.8783430228729,26.312281933580103,4.608364151025777,0.0025781898073751,0.0469440059031256,CANDIDATE,1,1,0,0,Transit
EPIC 248740571.01,EPIC 248740571,9.032248,0.084437068110097,0.0129154937687643,89.3751757544474,2.364,10.81092096605136,4.5786343168959,4967.0,4.668,0.993,0.762,0.9757136253444838,465.667,14.76,12.418,0.0284359505474281,3.269938933709054e-05,658.1320016885215,23.92058552677055,10.890459787343438,0.001872144102513,0.0419680386744296,CANDIDATE,1,1,0,0,Transit
EPIC 248740571.02,EPIC 248740571,16.100178,0.1203835965659111,0.1996323511924659,88.94838791455223,2.576,14.94593727971152,4.779232247824104,4967.0,4.668,0.993,0.762,0.9757136253444838,465.667,14.76,12.418,0.030986044251343,4.520641892135918e-05,551.1831396851799,26.943427649550724,5.357693652789672,0.0029734474275004,0.0294363870252025,CANDIDATE,1,1,0,0,Transit
EPIC 248740905.01,EPIC 248740905,2.4911540000000008,0.0351089981753773,0.0902750405002173,85.08819313648222,9.774,153.27998402386172,0.9890975445262522,6362.0,4.122,1.49,1.756,4.037866344251069,306.918,10.656,9.39,0.0510179580706922,0.0003089764481304,1984.5161506464592,44.29663659414108,260.67849264847354,0.0016457093797113,0.2325963640206383,CANDIDATE,1,1,0,0,Transit
EPIC 248775938.01,EPIC 248775938,1.7540000000000004,0.0365,0.0650791173644266,88.26,5.06,53.68072653537922,2.768651861884999,4663.0,4.665,0.625,0.608,0.1930101110942614,303.067,15.879,12.202,0.0762820203579526,0.0002579672453088,839.4188327564161,36.433268140189,11.528809625583628,0.0016110436282123,0.0774653632876712,CANDIDATE,1,1,0,0,Transit
EPIC 248782482.01,EPIC 248782482,16.222,0.0999,0.1531369936003097,89.49,1.2799999999999998,9.425383146451146,24.61417155572002,3852.0,4.749,0.518,0.503,0.1000355027472097,62.0479,13.356,9.488,0.0233247626978732,5.465066515274038e-05,381.2373680027124,30.35349594671882,0.7976517431796811,0.0026285942528538,0.0234152793793793,CANDIDATE,1,1,0,0,Transit
EPIC 248827616.01,EPIC 248827616,2.571267,0.0373454216993919,0.0624605380902106,86.21599800733404,5.97,59.84811395215803,2.281036490447854,6216.0,4.147,1.566,1.75,4.805860407796492,469.063,11.92,10.355,0.0312688228361922,0.0001147849393948,1876.80556258728,35.41622472862084,274.2120606465014,0.0012584189590416,0.2179202196592817,CANDIDATE,1,1,0,0,Transit
EPIC 248847494 b,EPIC 248847494,3650.000000000003,4.5,0.0,89.87,12.441990000000002,4131.789999999999,11.8286575323449,4898.0,3.52,0.9,2.7,0.6915901242788245,551.886,12.353,10.148,0.0422378042570526,0.0137886557513163,167.34099297944633,203.8395219342919,0.0027177774536422,0.7481914458718214,0.002790282,CONFIRMED,1,1,0,0,Transit
EPIC 248865761.01,EPIC 248865761,13.071040999999996,0.0960865243458623,0.1625165995248816,88.93024870273716,2.2850000000000006,12.087327072155464,5.708674140521614,5937.0,4.214,0.935,1.246,0.7903885460973494,574.665,13.072,11.586,0.0168090593841631,3.882798573061297e-05,942.9806121457904,25.72682727279579,6.812488864633587,0.0022559892187906,0.0603048727118364,CANDIDATE,1,1,0,0,Transit
EPIC 248869142.01,EPIC 248869142,28.848339000000003,0.183742925393338,0.1852150027598548,89.34538281741918,3.657,14.964245286056643,1.6863701137553648,5344.0,3.795,0.698,1.75,0.2841148796591811,208.346,10.525,8.782,0.0191541181092051,6.439106289957345e-05,727.4247881785827,22.627111918121344,0.6696731121583909,0.0051063675666167,0.0442918957700184,CANDIDATE,1,1,0,0,Transit
EPIC 249217834.01,EPIC 249217834,6.695686999999999,0.0627159446196214,0.1230326383650426,88.53151890603384,2.17,10.20208031055381,5.139631012353186,5320.0,4.461,0.869,0.905,0.6117432944313466,398.534,14.349,11.644,0.0219779106805556,3.5261043449474975e-05,891.3635559147305,24.25373890605385,12.376658777020053,0.0014259444361949,0.0671069434659087,CANDIDATE,1,1,0,0,Transit
EPIC 249217834.02,EPIC 249217834,27.917235999999995,0.1777474277950188,0.1530815172500614,89.29161670888487,2.551,14.325075601630855,4.796366681613166,5320.0,4.461,0.869,0.905,0.6117432944313466,398.534,14.349,11.644,0.0258367051364504,4.95111877019423e-05,529.4710209595771,26.506807736758702,1.540822828038744,0.0045254734500614,0.0236778410928877,CANDIDATE,1,1,0,0,Transit
EPIC 249236972.01,EPIC 249236972,17.818211,0.1257166212491653,0.164523234291205,89.26431594411001,2.77,5.701522135822715,1.300328089443274,3878.0,4.567,0.645,0.689,0.2155058189634565,152.095,14.682,10.725,0.0368498561259227,2.654955819510045e-05,400.4322073937783,16.04795577458992,1.0850849410576424,0.0026003873720331,0.0254872728694279,CANDIDATE,1,1,0,0,Transit
EPIC 249239123.01,EPIC 249239123,5.116833999999999,0.0560666847054666,0.1149422571513503,88.4640035978151,30.0,490.3945018525876,0.3287860350985453,6983.0,4.06,1.061,1.591,1.230279659159934,568.505,12.154,10.869,0.1728328631319274,0.0013882139581139,1640.713038389507,45.22476978732126,31.144705362908727,0.0043366056087237,0.1319660295390818,CANDIDATE,1,1,0,0,Transit
EPIC 249373875.01,EPIC 249373875,7.522109,0.0626652460699381,0.050049809381005,88.16615440869481,2.249,6.460651312371937,3.1364176824723327,6356.0,4.184,1.067,1.386,1.2548027678211555,510.418,12.666,11.032,0.0148730991994053,1.8186037458672067e-05,1318.4390714904034,18.958659185364297,25.42799428946068,0.0011426126421475,0.1028568756086328,CANDIDATE,1,1,0,0,Transit
EPIC 249391469.01,EPIC 249391469,1.0749999999999995,0.0159570293653876,0.1381329739894903,85.88066049213384,3.952528555205605,23.47122490645296,2.8398477360961696,3503.0,4.447,0.3370000000000001,0.567,0.022217984172311,101.26,15.03,10.554,0.0638950488800561,0.0002091857287704,921.0083770635472,27.258036287946968,6.943696026210469,0.0006567836156224,0.1652448228063997,CANDIDATE,1,1,0,0,Transit
EPIC 249401939.01,EPIC 249401939,18.786043000000003,0.0692229136387495,0.0788689784253393,89.7686280330118,2.846,9.401370064085102,2.243349982446148,5450.0,4.487,0.665,0.773,0.2398146767478869,297.118,14.075,11.336,0.0337466487538285,4.2461536082755687e-05,803.2842418302095,20.33023141395873,3.982595001785808,0.0016744596649573,0.0519309737345077,CANDIDATE,1,1,0,0,Transit
EPIC 249418609.01,EPIC 249418609,15.320605999999998,0.1079701344208025,0.1278360589476149,88.57502040619265,1.77,3.1023151764484487,3.1022233362690264,5819.0,4.272,0.851,1.118,0.5685300968233042,338.696,12.7,10.719,0.0145113130852691,1.094920420836338e-05,825.8960207832272,14.808822290054248,3.8809344919710034,0.0016623561548274,0.0481542927392916,CANDIDATE,1,1,0,0,Transit
EPIC 249476992.01,EPIC 249476992,7.943604,0.0716889652486284,0.0723720272964384,89.28746779693552,1.9919999999999995,4.093777312942051,2.841841301545478,5498.0,4.479,0.837,0.87,0.5364621712095847,312.413,13.131,11.131,0.0209867568507222,1.4690106868130774e-05,844.7848982262526,16.035467885805367,8.306625198910618,0.0012173633200429,0.0564369828183202,CANDIDATE,1,1,0,0,Transit
EPIC 249559552.01,EPIC 249559552,7.815366000000001,0.0761556745474521,0.1033413407771263,87.892285985026,2.403,8.153507262295003,3.219327498547343,4884.0,4.676,0.994,0.755,0.979157027854588,207.468,13.242,10.713,0.0291730655999417,2.463679877192852e-05,678.2751907722081,20.604379569149888,13.435008418539672,0.0015364671395436,0.046104310294202,CANDIDATE,1,1,0,0,Transit
EPIC 249559552.02,EPIC 249559552,19.520805,0.1391153841186354,0.0885904463124173,88.77637453671414,2.3180000000000005,18.58632079962875,8.12697012460911,4884.0,4.676,0.994,0.755,0.979157027854588,207.468,13.242,10.713,0.0281411427634893,5.6160794455719165e-05,501.8448678771966,31.67409351190284,4.026170504381164,0.0036938491463075,0.025238796357747,CANDIDATE,1,1,0,0,Transit
EPIC 249561595.01,EPIC 249561595,39.57057,0.2224271240626694,0.0627090765373724,89.15108487833699,23.661,507.9930986305975,0.5024004491351173,5166.0,3.761,0.876,2.041,0.629164734100512,1208.99,14.924,12.337,0.1062589059926861,0.0017417262785061,690.2238576547446,51.82944451629753,1.0119965092770449,0.0185555556146764,0.0426728948189147,CANDIDATE,1,1,0,0,Transit
EPIC 249599275.01,EPIC 249599275,11.29231,0.089957651526527,0.1234118213844275,89.32578402906836,2.3480000000000003,10.091817299714126,4.302453244481397,4660.0,4.676,0.821,0.689,0.50141930422345,422.123,15.387,12.53,0.0312359069255114,3.6919211816143005e-05,568.8325094205172,23.18995145252064,4.9307725303411,0.0020768979821082,0.0356186914134273,CANDIDATE,1,1,0,0,Transit
EPIC 249649721.01,EPIC 249649721,24.481285000000003,0.1504160439725904,0.1013111104490785,89.4615250467976,2.49,7.419649075358661,2.637700845750879,4861.0,4.674,1.001,0.761,1.003504377187773,354.044,14.484,11.864,0.0299909304535616,2.2262579633094084e-05,482.2572929901907,19.308840939515644,3.5295641737949386,0.0029339017941584,0.0235281262326304,CANDIDATE,1,1,0,0,Transit
EPIC 249703125.01,EPIC 249703125,10.307387,0.0885646089043938,0.0694782522648486,87.99561600300949,2.6019999999999994,10.017130611463244,3.172460889946467,5359.0,4.491,0.864,0.875,0.5995123012015273,299.694,13.191,11.063,0.0272567762210291,3.4822166869928004e-05,742.9603116279267,21.947356499194967,6.082299707416244,0.0020052647599813,0.0459456807898591,CANDIDATE,1,1,0,0,Transit
EPIC 249731291.01,EPIC 249731291,10.205377000000002,0.0825919746325904,0.08336340895461,89.04946154333165,6.3100000000000005,36.17839324967016,0.8782817714780538,6332.0,4.062,2.312,2.356,18.79132501248117,1127.47,13.089,11.601,0.0245487465744577,4.6998894613902285e-05,1491.6521562108005,26.783920911456825,219.21579414089769,0.0020666169122544,0.1326582560683397,CANDIDATE,1,1,0,0,Transit
EPIC 249731291.02,EPIC 249731291,23.336739,0.3135709575576634,0.1680657968703088,89.20473309778177,5.824,110.50944784606511,4.394475279132126,6332.0,4.062,2.312,2.356,18.79132501248117,1127.47,13.089,11.601,0.0226579873295787,0.0001435614306394,765.5412004977737,48.72515365249102,15.208132080938451,0.0113843438997336,0.034941078106652,CANDIDATE,1,1,0,0,Transit
EPIC 249822095.01,EPIC 249822095,1.696716,0.0306523755363405,0.0775900366138197,83.37184585828784,5.738000000000001,114.4119569535296,4.574750813040039,5289.0,3.864,1.056,1.992,1.210106834267639,581.435,13.219,10.756,0.02640258559444,0.0003254120974752,1880.58990703176,49.94817573408927,102.49096313996598,0.0014618459789336,0.3022191943661,CANDIDATE,1,1,0,0,Transit
EPIC 249827330.01,EPIC 249827330,31.396001000000005,0.1646640005606546,0.0237359322742917,89.78299155184912,10.695,227.77447540812724,1.4466369559937178,5631.0,3.916,0.949,1.783,0.8325910603539606,642.903,13.092,11.13,0.0549799948901248,0.0007208834265251,817.2779904545756,51.62098997251975,2.4435687049558097,0.0102371702192074,0.0503558032221237,CANDIDATE,1,1,0,0,Transit
EPIC 249828900.01,EPIC 249828900,18.277358000000003,0.1523903735977812,0.1980999408268614,88.55261752942847,1.933,7.966037724692256,6.252992757847393,4280.0,4.696,0.732,0.636,0.3355743701382451,295.939,15.216,12.073,0.0278580034473018,3.268567634891849e-05,385.6572460636674,22.707506561022686,1.1499100036817371,0.003378336775994,0.0194086991859902,CANDIDATE,1,1,0,0,Transit
EPIC 249865296.01,EPIC 249865296,28.888589,0.1836279633236312,0.1793495158831993,89.34752938951313,6.050000000000001,46.69199804342984,1.490039429239527,6117.0,4.212,1.03,1.319,1.1089967833248524,573.829,13.067,11.434,0.0420422382036776,0.0001361543221284,723.1017379064792,31.074756768787232,2.6172354116891565,0.0065500137227114,0.0334043346066487,CANDIDATE,1,1,0,0,Transit
EPIC 249883770.01,EPIC 249883770,2.228112,0.0316253445681239,0.0512813190642508,86.21564636003585,1.398,3.464428676376623,6.426828955690638,4355.0,4.651,0.785,0.693,0.4285917417048731,295.263,14.778,11.843,0.0184905226151788,1.3255257423304055e-05,899.1767718554192,17.608664653358183,34.1007085255772,0.0005189484707858,0.1019048410068021,CANDIDATE,1,1,0,0,Transit
EPIC 249893012 b,EPIC 249893012,3.5951000000000013,0.047,0.06,86.14,1.95,8.750000000000002,6.390000000000001,5430.0,3.99,1.05,1.71,1.186212638044398,321.296,11.429,9.714,0.0104523453454902,2.5029083795370227e-05,1444.6308719071358,23.69468376130116,42.7323686968862,0.0009532476803467,0.1691979510638298,CONFIRMED,1,1,0,0,Transit
EPIC 249893012 c,EPIC 249893012,15.624000000000002,0.13,0.07,87.94,3.67,14.670000000000002,1.62,5430.0,3.99,1.05,1.71,1.186212638044398,321.296,11.429,9.714,0.0196718499579226,4.196304677463785e-05,868.6286394929434,22.36383198197207,5.58555044091252,0.0031322657746801,0.0611715669230769,CONFIRMED,1,1,0,0,Transit
EPIC 249893012 d,EPIC 249893012,35.74700000000001,0.2199999999999999,0.15,89.47,3.94,10.18,0.91,5430.0,3.99,1.05,1.71,1.186212638044398,321.296,11.429,9.714,0.0211190977749904,2.9119551204213583e-05,667.7201466563023,17.980011868164574,1.9503264969301988,0.0046929272485114,0.036146835,CONFIRMED,1,1,0,0,Transit
EPIC 249901311.01,EPIC 249901311,0.8018640000000004,0.0148284978497751,0.0090738329606201,87.34109340541343,1.4329999999999998,3.9846702150728825,7.353258601320936,3594.0,4.834,0.384,0.393,0.0350880542084113,134.092,17.12,11.988,0.0334217271546285,3.116645147186721e-05,816.0818224529838,18.65251047432755,12.698578387522192,0.0003235582859918,0.1232515072339381,CANDIDATE,1,1,0,0,Transit
EPIC 249921188.01,EPIC 249921188,17.562214,0.1208622442953671,0.1911440989532803,89.10141976833481,12.272,327.7757922123859,0.9838624132500342,5873.0,4.136,1.306,1.619,2.545664224741416,1002.05,14.198,12.261,0.0694774303088496,0.000753806533174,948.0822891747872,57.8089339337197,13.867875894136636,0.0076267036002727,0.0622949786667878,CANDIDATE,1,1,0,0,Transit
EPIC 250001426.01,EPIC 250001426,1.705,0.0291881487432442,0.0792690060216575,83.85720432101004,3.952528555205605,23.47122490645296,2.8398477360961696,5131.102788822485,4.449136695340412,0.8730237706945766,1.1759922638100155,0.4869706262237895,61.15533,14.875,9.829001,0.0308067440831775,8.07487641940663e-05,1436.5396169253722,27.258036287946968,45.48621502871229,0.0008747382026914,0.1873677152733566,CANDIDATE,1,1,0,0,Transit
EPIC 250045116.01,EPIC 250045116,35.960193999999994,0.2519771815369707,0.1285947457744977,88.81218141428488,2.45,8.957509798474234,3.118671485567233,4090.0,4.587,0.645,0.672,0.2155058189634565,282.151,15.462,11.95,0.0334173541093797,4.171130480816026e-05,294.60171676198394,21.388227738256628,0.2701013217689314,0.0060590618746736,0.0124023763617717,CANDIDATE,1,1,0,0,Transit
EPIC 250099723.01,EPIC 250099723,17.920000000000005,0.1417,0.2945569012499949,89.57,2.07,5.200809463113417,3.230250528400215,4176.0,4.696,0.603,0.576,0.170259201590399,142.704,14.377,10.797,0.0329399633363886,2.590477529473037e-05,371.35967437699344,17.730235122921293,0.6747781759846159,0.0029070736979887,0.0189038159491884,CANDIDATE,1,1,0,0,Transit
EPIC 250106132.01,EPIC 250106132,22.122365,0.1349105843402088,0.1026208540612504,89.28201368907956,3.715,18.29766805699164,1.959280651615512,5393.0,4.517,1.122,0.969,1.4961495256400914,156.457,11.307,9.416,0.0351406904601775,4.898116225222596e-05,637.4956605439941,24.824622855774244,6.541435876136523,0.003422540798168,0.0334021637519283,CANDIDATE,1,1,0,0,Transit
EPIC 251281013.01,EPIC 251281013,3.2879120000000004,0.0369949721988812,0.1019033637612703,86.3180292087326,3.952528555205605,23.47122490645296,2.8398477360961696,5137.0,4.36236,0.87,1.01769,1e-06,594.128,14.538,12.2,0.0355987508131079,8.102941447773676e-05,1188.3760820171922,27.258036287946968,5.8143975869840125e-05,0.0011099834938788,0.1279291896438597,FALSE POSITIVE,1,1,0,0,Transit
EPIC 251286992.01,EPIC 251286992,0.5056019999999997,0.0127004453640906,0.0,85.57748754268314,3.952528555205605,23.47122490645296,2.8398477360961696,4830.0,4.4144,0.78,0.907577,1e-06,831.761,15.541,13.224,0.0399178171273531,9.0378962302091e-05,1800.8906027720086,27.258036287946968,0.0004933467083379,0.0003951854829602,0.3323237485138535,FALSE POSITIVE,1,1,0,0,Transit
EPIC 251288417.01,EPIC 251288417,20.924593,0.1556463348175381,0.0358614880257651,88.9530752059784,3.952528555205605,23.47122490645296,2.8398477360961696,2980.0,4.198,0.3582271263363982,0.423,0.0159703031691864,94.2217,17.33,11.552,0.0856465548817773,0.0001967902077003,216.6830471591993,27.258036287946968,0.0524596634298795,0.0062772049435895,0.012638581000356,CANDIDATE,1,1,0,0,Transit
EPIC 251292508.01,EPIC 251292508,1.288312,0.0191233703562334,0.0453103455071833,86.64892706837793,3.952528555205605,23.47122490645296,2.8398477360961696,3412.0,4.67151,0.568153,0.57612,1e-06,268.067,17.23,12.337,0.0628835879938065,0.0001240785327114,826.0212428498833,27.258036287946968,0.000217601188994,0.0006613371214815,0.1401023316753725,FALSE POSITIVE,1,1,0,0,Transit
EPIC 251292838.01,EPIC 251292838,19.581519,0.1343242777582839,0.2029780568239337,89.32493030501092,3.952528555205605,23.47122490645296,2.8398477360961696,5638.0,4.525,0.9210430606207696,0.861,0.751125624245301,237.405,12.374,10.554,0.0420772273112564,7.65388651298431e-05,629.5892817936312,27.258036287946968,3.312788315584396,0.0039543469275697,0.0298088680380272,CANDIDATE,1,1,0,0,Transit
EPIC 251294036.01,EPIC 251294036,6.8549310000000006,0.0588741111316479,0.229656064397747,88.40364688474966,3.952528555205605,23.47122490645296,2.8398477360961696,5360.0,4.343,0.9210988415843052,1.031,0.0701532994655435,414.845,13.892,11.459,0.0351391781910686,7.653423000117706e-05,989.3270335192412,27.258036287946968,1.6106067358137537,0.0017331487999955,0.0814387593772541,CANDIDATE,1,1,0,0,Transit
EPIC 251294036.01,EPIC 251294036,6.854846459,0.0588558415149172,0.2294301041937194,88.4040779654148,15.65450044,243.5617917880206,0.4158705377910628,4797.5,4.27798,0.8243693382824095,1.06192,1e-06,414.845,13.892,11.459,0.1351209413742667,0.0008873879528873,898.8227007935984,44.12138833111592,2.2972644333670965e-05,0.0039215130521677,0.083907170049524,CANDIDATE,0,1,0,0,Transit
EPIC 251304634.01,EPIC 251304634,4.392503,0.0480279715228705,0.0634145894064183,88.11386216819572,1.1100000000000003,10.000000000000002,40.3178927649344,4707.0,4.634,0.705,0.669,0.2942130345903421,148.641,12.9,10.296,0.0152080002301751,4.260269582190677e-05,774.8507730961475,33.57397066129107,10.14994190594462,0.0011630530378695,0.0647781767863855,CANDIDATE,1,1,0,0,Transit
EPIC 251307609.01,EPIC 251307609,0.5981969999999999,0.0130927024021418,1.3877787807814457e-17,85.04829925028876,3.952528555205605,23.47122490645296,2.8398477360961696,5132.0,4.18405,0.87,1.2496,1e-06,1100.91,15.499,13.118,0.0289920716349166,8.102941447773676e-05,2211.390519904154,27.258036287946968,0.000464228226195,0.0003928286113723,0.4438523945254672,FALSE POSITIVE,1,1,0,0,Transit
EPIC 251308775.01,EPIC 251308775,2.804246000000001,0.0411233894459247,0.2097223909284774,82.22401628276283,3.952528555205605,23.47122490645296,2.8398477360961696,5938.45,3.70201,1.08,2.42516,0.81887,723.966,12.161,10.673,0.0149385989852182,6.527369499595461e-05,2011.4386313028565,27.258036287946968,38.53250925744938,0.0011480510945559,0.2742510765079369,FALSE POSITIVE,1,1,0,0,Transit
EPIC 251314585.01,EPIC 251314585,0.6916170000000004,0.0136537308036815,0.1744961109255708,81.82007438048892,3.952528555205605,23.47122490645296,2.8398477360961696,5285.0,3.91131,0.91,1.74944,0.33267,1319.97,14.942,12.632,0.020708622596369,7.746768197322086e-05,2638.619608073658,27.258036287946968,142.00417139227412,0.0004035689747355,0.5958604540970086,FALSE POSITIVE,1,1,0,0,Transit
